listings/id,listings/pix_cache_id,listings/listing_id,listings/class_id,listings/status_id,listings/list_price,listings/sold_price,listings/close_dt,listings/list_dt,listings/sold_dt,listings/status_dt,listings/update_dt,listings/apartment,listings/civicnum,listings/street,listings/tla,listings/mla,listings/pix_count,listings/st_type,listings/city,listings/address,listings/pid,listings/pid2,listings/pid3,listings/pid4,listings/parcel_class_id,listings/idx_optin,listings/nbeds,listings/nfullbaths,listings/nhalfbaths,listings/is_vp,listings/is_vp_sold,listings/listing_b1,listings/listing_b2,listings/oh,listings/has_energy,listings/is_following,properties/id,properties/class_id,properties/apartment,properties/area,properties/area_unit,properties/assessment,properties/city,properties/civicchar,properties/civicnum,properties/lat,properties/lng,properties/parcel_type,properties/pid,properties/polygons/0/points,properties/polygons/0/levels,properties/polygons/0/num_points,properties/polygons/0/zoom_factor,properties/ppid,properties/shape_pid,properties/st_type,properties/street,properties/history,properties/has_energy,properties/is_following
11403744,970ffc8d,202126361,1,2,399900,458000,2021-11-28 0:00,2021-10-21 0:00,2021-11-05 0:00,2021-11-12 19:57,2021-11-12 19:57,,43,Morningfield,2361,1574,20,Lane,Dartmouth,43 Morningfield Lane,41340555,,,,1,t,3,2,2,0,0,PG Direct Realty Ltd.,,,FALSE,FALSE,372057,1,224,0,,136000,Dartmouth,,75,44.67093133,-63.51413181,condo,40518003,,,,,41260563,41260563,Grove,Collins,t,FALSE,FALSE
11403941,47eaa065,202126630,1,2,265000,312500,2021-11-23 0:00,2021-10-25 0:00,2021-11-09 0:00,2021-11-10 11:41,2021-11-10 11:41,,11,Londra,1344,672,14,Court,Dartmouth,11 Londra Court,40088049,,,,1,t,3,1,1,0,0,Engel & Volkers (Chester),,,FALSE,FALSE,372064,1,231,0,,136000,Dartmouth,,75,44.67093133,-63.51413181,condo,40518078,,,,,41260563,41260563,Grove,Collins,t,FALSE,FALSE
11403980,7277d311,202126679,1,2,428900,440000,2022-01-04 0:00,2021-10-26 0:00,2021-12-16 0:00,2021-12-16 15:52,2021-12-16 15:52,,334,Poplar,1875,1092,30,Drive,Dartmouth,334 Poplar Drive,40155871,,,,1,t,5,2,0,0,0,Royal LePage Atlantic,,,FALSE,FALSE,372065,1,232,0,,163500,Dartmouth,,75,44.67093133,-63.51413181,condo,40518086,,,,,41260563,41260563,Grove,Collins,t,FALSE,FALSE
11404040,0b591c41,202126753,1,2,382800,430000,2021-11-15 0:00,2021-10-27 0:00,2021-11-05 0:00,2021-11-08 12:26,2021-11-08 12:26,,112,Cranberry,1742,936,31,Crescent,Dartmouth,112 Cranberry Crescent,40263006,,,,1,t,3,2,0,0,0,RE/MAX NOVA - 15867,,,FALSE,FALSE,374286,1,101,0,,139000,Dartmouth,,79,44.67169356,-63.51526234,condo,40546855,,,,,41260647,41260647,Grove,Collins,t,FALSE,FALSE
11404079,8ff75e78,202126807,1,2,310000,377500,2021-12-10 0:00,2021-10-27 0:00,2021-11-09 0:00,2021-11-10 0:00,2021-11-17 16:15,,15,Swanton,1875,1054,31,Drive,Dartmouth,15 Swanton Drive,263459,,,,1,t,4,2,0,0,0,RE/MAX NOVA - 15867,RE/MAX NOVA - 15867,,FALSE,FALSE,374289,1,104,0,,144300,Dartmouth,,79,44.67169356,-63.51526234,condo,40546889,,,,,41260647,41260647,Grove,Collins,t,FALSE,FALSE
11404297,2.41E+08,202127067,1,2,340000,335000,2021-12-22 0:00,2021-11-01 0:00,2021-12-10 0:00,2021-12-10 10:35,2021-12-10 10:35,211,87,Pebblecreek,1036,1036,31,Crescent,Dartmouth,211 87 Pebblecreek Crescent,41339292,,,,1,t,2,1,0,0,0,Royal LePage Atlantic (Dartmouth),,,FALSE,FALSE,374311,1,127,0,,148700,Dartmouth,,79,44.67169356,-63.51526234,condo,40547101,,,,,41260647,41260647,Grove,Collins,t,FALSE,FALSE
11404309,0a0afcf1,202127085,1,2,129900,121000,2021-12-09 0:00,2021-10-29 0:00,2021-11-25 0:00,2021-11-29 12:03,2021-11-29 12:03,,23,Mulgrave,952,952,25,Lane,Dartmouth,23 Mulgrave Lane,215764,,,,1,t,2,1,0,0,0,Exit Realty Metro,Exit Realty Metro,,FALSE,FALSE,417893,1,208,0,,256800,Dartmouth,,621,44.66807896,-63.50617772,condo,41095464,,,,,41044868,41044868,Drive,Portland Hills,t,FALSE,FALSE
11404386,98cd5711,202127164,1,2,299900,405121,2021-12-08 0:00,2021-11-02 0:00,2021-11-16 0:00,2021-11-17 12:43,2021-11-17 12:43,,121,Sirius,1689,923,30,Crescent,Dartmouth,121 Sirius Crescent,40156218,,,,1,t,3,1,1,0,0,Royal LePage Atlantic,Royal LePage Atlantic,,FALSE,TRUE,417903,1,306,0,,250300,Dartmouth,,621,44.66807896,-63.50617772,condo,41095563,,,,,41044868,41044868,Drive,Portland Hills,t,FALSE,FALSE
11404401,de402bf5,202127185,1,2,390000,395000,2022-01-05 0:00,2021-11-02 0:00,2021-11-15 0:00,2021-11-15 0:00,2021-12-17 12:09,205,87,Pebblecreek,1260,1260,31,Crescent,Dartmouth,205 87 Pebblecreek Crescent,41339235,,,,1,t,2,2,0,0,0,Royal LePage Atlantic,,,FALSE,FALSE,418895,1,4,0,,318700,Cole Harbour,,4,44.66882226,-63.50855937,condo,41105933,,,,,41044454,41044454,Grove,Narrowleaf,t,FALSE,FALSE
11404466,3aa7de81,202127258,1,2,419900,435000,2021-12-13 0:00,2021-11-03 0:00,2021-11-15 0:00,2021-11-16 12:11,2021-11-16 12:11,,40,Surrey Way,1840,1554,25,,Portland Hills,40 Surrey Way,41172925,,,,1,t,3,2,1,0,0,Red Door Realty,,,FALSE,FALSE,420496,1,103,0,,290300,Dartmouth,,52,44.66807896,-63.50617772,condo,41127093,,,,,41044868,41044868,Crescent,Whitehall,t,FALSE,FALSE
11404562,152f0c63,202127380,1,2,275000,341000,2021-11-25 0:00,2021-11-04 0:00,2021-11-17 0:00,2021-11-18 9:25,2021-11-18 9:25,,2,Skeena,1075,1075,21,Street,Dartmouth,2 Skeena Street,216382,,,,1,t,3,1,0,0,0,Century 21 trident Realty Ltd.,,,FALSE,FALSE,420527,1,310,0,,271600,Dartmouth,,52,44.66807896,-63.50617772,condo,41127408,,,,,41044868,41044868,Crescent,Whitehall,t,FALSE,FALSE
11404780,cc67cea7,202127643,1,2,249900,312500,2021-12-17 0:00,2021-11-09 0:00,2021-11-19 0:00,2021-11-22 16:05,2021-11-22 16:05,,17,Steed,1540,1120,26,Court,Dartmouth,17 Steed Court,197293,,,,1,t,3,1,1,0,0,RE/MAX Nova,,,FALSE,FALSE,420747,1,407,0,,258000,Dartmouth,,52,44.66807896,-63.50617772,condo,41131251,,,,,41044868,41044868,Crescent,Whitehall,t,FALSE,FALSE
11405105,acdc415b,202128048,1,2,349000,401000,2021-12-16 0:00,2021-11-15 0:00,2021-11-30 0:00,2021-12-01 10:35,2021-12-01 10:35,,114,Merrimac,1780,890,31,Drive,Forest Hills,114 Merrimac Drive,596957,,,,1,t,3,2,0,0,0,RE/MAX Nova,,,TRUE,FALSE,423760,1,102,0,,197400,Dartmouth,,77,44.66424638,-63.521903,condo,41173089,,,,,41262981,41262981,Drive,Russell Lake,t,FALSE,FALSE
11405139,6f551935,202128084,1,2,229900,250000,2021-12-08 0:00,2021-11-15 0:00,2021-11-29 0:00,2021-11-30 14:58,2021-11-30 14:58,,28,LILLIAN,1680,1120,17,Drive,Dartmouth,28 LILLIAN Drive,40170763,,,,1,t,4,1,1,0,0,RE/MAX Nova,,,FALSE,FALSE,423782,1,303,0,,294700,Dartmouth,,77,44.66424638,-63.521903,condo,41173303,,,,,41262981,41262981,Drive,Russell Lake,t,FALSE,FALSE
11405146,4f81458d,202128091,3,2,379900,410000,2021-12-20 0:00,2021-11-15 0:00,2021-12-01 0:00,2021-12-02 0:00,2021-12-02 10:49,,489/491,Spring,,,11,Avenue,Dartmouth,489/491 Spring Avenue,40169153,,,,1,t,,,,0,0,RE/MAX Nova,RE/MAX Nova,,FALSE,FALSE,423819,1,604,0,,315400,Dartmouth,,77,44.66424638,-63.521903,condo,41173675,,,,,41262981,41262981,Drive,Russell Lake,t,FALSE,FALSE
11405182,893ccce4,202128131,1,2,249900,275000,2021-12-16 0:00,2021-11-16 0:00,2021-12-03 0:00,2021-12-06 8:40,2021-12-06 8:40,,530,Spring,1365,1050,17,Avenue,Dartmouth,530 Spring Avenue,194282,,,,1,t,3,1,1,0,0,Blue List Realty Canada,,,FALSE,FALSE,423824,1,609,0,,307000,Dartmouth,,77,44.66424638,-63.521903,condo,41173725,,,,,41262981,41262981,Drive,Russell Lake,t,FALSE,FALSE
11409994,ed5b126d,202128193,1,2,224900,225000,2021-12-29 0:00,2021-11-17 0:00,2021-12-08 0:00,2021-12-13 0:00,2021-12-16 9:36,101,75,Collins,850,850,10,Grove,Dartmouth,101 75 Collins Grove,40517534,,,,1,t,2,1,0,1,0,ViewPoint Realty,,,FALSE,FALSE,430355,1,406,0,,269500,Dartmouth,,347,44.66275552,-63.50355315,condo,41248980,,,,,41263120,41263120,Drive,Portland Hills,t,FALSE,FALSE
11410054,2ea70f89,202128265,1,2,482500,483000,2021-12-15 0:00,2021-11-18 0:00,2021-11-29 0:00,2021-11-30 8:34,2021-11-30 8:34,,79,Burnaby,2676,1338,31,Lane,Dartmouth,79 Burnaby Lane,41379454,,,,1,t,3,3,0,0,0,Avalon Realty,,,FALSE,FALSE,438003,1,101,0,,148700,Dartmouth,,87,44.65823576,-63.49988292,condo,41339086,,,,,41337668,41337668,Crescent,Pebblecreek,t,FALSE,FALSE
11410214,50d0e94d,202128456,1,2,399900,350000,2022-01-28 0:00,2021-11-19 0:00,2022-01-07 0:00,2022-01-07 0:00,2022-01-07 10:30,,11,Donview,2350,1132,31,Drive,Dartmouth,11 Donview Drive,218701,,,,1,t,3,2,0,0,0,Royal LePage Anchor Realty,,,FALSE,FALSE,438012,1,110,0,,210100,Dartmouth,,87,44.65823576,-63.49988292,condo,41339177,,,,,41337668,41337668,Crescent,Pebblecreek,t,FALSE,FALSE
11410246,6c024f0c,202128490,1,2,354900,376000,2021-12-17 0:00,2021-11-22 0:00,2021-12-10 0:00,2021-12-10 9:23,2021-12-10 9:23,,12,Charlois,1844,1213,29,Court,Dartmouth,12 Charlois Court,217398,,,,1,t,3,2,0,0,0,RE/MAX Nova,RE/MAX Nova,,FALSE,FALSE,438018,1,205,0,,278600,Dartmouth,,87,44.65823576,-63.49988292,condo,41339235,,,,,41337668,41337668,Crescent,Pebblecreek,t,FALSE,FALSE
11410358,4d0d9a55,202128635,1,2,299900,430100,2021-12-20 0:00,2021-11-24 0:00,2021-12-03 0:00,2021-12-03 12:08,2021-12-03 12:08,,3,Alberta,1938,915,30,Street,Dartmouth,3 Alberta Street,213751,,,,1,t,3,1,1,0,0,Royal LePage Atlantic,,,FALSE,FALSE,438024,1,211,0,,235300,Dartmouth,,87,44.65823576,-63.49988292,condo,41339292,,,,,41337668,41337668,Crescent,Pebblecreek,t,FALSE,FALSE
11410371,b2d7f6be,202128649,1,2,229900,250000,2022-02-10 0:00,2021-11-24 0:00,2021-12-07 0:00,2021-12-08 13:20,2021-12-08 13:20,,45,Lucien,1295,1113,10,Drive,Woodlawn,45 Lucien Drive,40441438,,,,1,t,4,1,0,0,0,RE/MAX Nova,RE/MAX Nova,,FALSE,FALSE,438028,1,304,0,,279600,Dartmouth,,87,44.65823576,-63.49988292,condo,41339334,,,,,41337668,41337668,Crescent,Pebblecreek,t,FALSE,FALSE
11410372,3d7bdbd8,202128650,1,2,229900,265000,2022-02-03 0:00,2021-11-24 0:00,2021-12-30 0:00,2022-01-02 0:00,2022-01-06 9:58,,45A,Lucien,1295,1113,9,Drive,Woodlawn,45A Lucien Drive,197202,,,,1,t,4,1,0,0,0,RE/MAX Nova,RE/MAX Nova,,FALSE,FALSE,438050,1,504,0,,287900,Dartmouth,,87,44.65823576,-63.49988292,condo,41339557,,,,,41337668,41337668,Crescent,Pebblecreek,t,FALSE,FALSE
11410406,e1c554f9,202128690,1,2,299900,375000,2021-12-23 0:00,2021-11-25 0:00,2021-12-17 0:00,2021-12-17 11:09,2021-12-17 11:09,,115,Taranaki,1716,1180,31,Drive,Dartmouth,115 Taranaki Drive,40152449,,,,1,t,3,2,0,0,0,Royal LePage Atlantic (Dartmouth),,,FALSE,FALSE,438924,1,57,0,,392000,Dartmouth,,57,44.66292248,-63.49921261,condo,41350414,,,,,41333550,41333550,Lane,Burnaby,t,FALSE,FALSE
11410455,2886d838,202128753,1,2,325000,378000,2021-12-10 0:00,2021-11-26 0:00,2021-12-10 0:00,2021-12-10 14:20,2021-12-10 14:20,,8,Ellen,2403,1287,31,Drive,Dartmouth,8 Ellen Drive,213249,,,,1,t,2,1,1,0,0,Century 21 trident Realty Ltd.,Century 21 trident Realty Ltd.,,FALSE,FALSE,438928,1,65,0,,392000,Dartmouth,,65,44.66292248,-63.49921261,condo,41350455,,,,,41333550,41333550,Lane,Burnaby,t,FALSE,FALSE
11410461,40bff5ef,202128761,1,2,330000,325000,2021-12-23 0:00,2021-11-26 0:00,2021-12-17 0:00,2021-12-20 0:00,2021-12-20 8:30,,47,Regal,1794,1196,28,Road,Woodlawn,47 Regal Road,636217,,,,1,t,3,2,0,0,0,PRESS REALTY - 16684,,,FALSE,FALSE,441495,1,79,0,,393300,Dartmouth,,79,44.66292248,-63.49921261,condo,41379454,,,,,41333550,41333550,Lane,Burnaby,t,FALSE,FALSE
11410464,dc13f4ae,202128765,1,2,269000,300000,2021-12-29 0:00,2021-11-26 0:00,2021-12-07 0:00,2021-12-08 11:00,2021-12-08 11:00,,7,Londra,1302,651,30,Court,Dartmouth,7 Londra Court,40088023,,,,1,t,3,1,1,0,0,Exit Realty Metro,,,FALSE,FALSE,441613,1,210,0,,210500,Dartmouth,,89,44.65777647,-63.49912813,condo,41380767,,,,,41379892,41379892,Crescent,Pebblecreek,t,FALSE,FALSE
11410476,b2347548,202128779,1,2,210000,238000,2021-12-20 0:00,2021-11-25 0:00,2021-12-03 0:00,2021-12-05 14:09,2021-12-05 14:09,5,70,COLLINS,780,780,30,Grove,Dartmouth,5 70 COLLINS Grove,40367526,,,,1,t,2,1,0,0,0,EXP Realty of Canada Inc.,,,FALSE,FALSE,441614,1,211,0,,238400,Dartmouth,,89,44.65777647,-63.49912813,condo,41380775,,,,,41379892,41379892,Crescent,Pebblecreek,t,FALSE,FALSE
11410516,f6032fc6,202128835,1,2,289900,315000,2022-01-04 0:00,2021-11-29 0:00,2021-12-17 0:00,2021-12-17 0:00,2021-12-17 10:12,,30,Londra,1625,1100,22,Court,Dartmouth,30 Londra Court,40088189,,,,1,t,4,1,1,0,0,Century 21 trident Realty Ltd.,Century 21 trident Realty Ltd.,,FALSE,FALSE,441618,1,304,0,,274100,Dartmouth,,89,44.65777647,-63.49912813,condo,41380817,,,,,41379892,41379892,Crescent,Pebblecreek,t,FALSE,FALSE
11410695,4b06e8e3,202129049,1,2,249900,296500,2022-01-14 0:00,2021-12-02 0:00,2021-12-28 0:00,2021-12-29 0:00,2021-12-29 13:25,4,73,Collins,1574,1574,22,Grove,Dartmouth,4 73 Collins Grove,40366734,,,,1,t,3,2,0,0,0,EXP Realty of Canada Inc.,EXP Realty of Canada Inc.,,FALSE,FALSE,441622,1,308,0,,292300,Dartmouth,,89,44.65777647,-63.49912813,condo,41380858,,,,,41379892,41379892,Crescent,Pebblecreek,t,FALSE,FALSE
11410746,60caa175,202129112,1,2,295000,440000,2022-01-20 0:00,2021-12-03 0:00,2021-12-10 0:00,2021-12-10 17:08,2021-12-10 17:08,,11,Digby,1456,845,29,Crescent,Dartmouth,11 Digby Crescent,195214,,,,1,t,2,1,1,0,0,Royal LePage Atlantic,Royal LePage Atlantic,,FALSE,FALSE,441625,1,311,0,,238900,Dartmouth,,89,44.65777647,-63.49912813,condo,41380882,,,,,41379892,41379892,Crescent,Pebblecreek,t,FALSE,FALSE
11410763,d153966b,202129134,1,2,284900,325000,2021-12-29 0:00,2021-12-03 0:00,2021-12-14 0:00,2021-12-15 11:50,2021-12-15 11:50,,23,Piper,1470,1153,30,Street,Woodlawn,23 Piper Street,41093568,,,,1,t,3,1,1,0,0,Exit Realty Metro,,,FALSE,FALSE,441646,1,510,0,,219300,Dartmouth,,89,44.65777647,-63.49912813,condo,41381096,,,,,41379892,41379892,Crescent,Pebblecreek,t,FALSE,FALSE
11410880,8f84a452,202129275,1,2,384000,431303,2022-01-31 0:00,2021-12-07 0:00,2021-12-23 0:00,2021-12-23 9:30,2021-12-23 9:30,303,77,Russell Lake,1535,1535,31,Drive,Dartmouth,303 77 Russell Lake Drive,41173303,,,,1,t,2,2,0,0,0,Royal LePage Atlantic (Dartmouth),,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
11410986,ed26d073,202129398,1,2,340000,375000,2022-01-20 0:00,2021-12-09 0:00,2022-01-03 0:00,2022-01-04 14:53,2022-01-04 14:53,,16,Cross,1700,1040,31,Road,Dartmouth,16 Cross Road,200824,,,,1,t,4,1,1,0,0,RE/MAX NOVA - 15867,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
11411007,88616757,202129426,1,2,349900,360000,2022-02-21 0:00,2021-12-10 0:00,2021-12-22 0:00,2021-12-22 18:09,2021-12-22 18:09,,80,Delta,2253,1164,20,Drive,Cole Harbour,80 Delta Drive,40122731,,,,1,t,5,1,1,0,0,Domus Realty Limited,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
11411182,08e79f76,202129630,1,2,309000,478000,2022-01-18 0:00,2021-12-14 0:00,2022-01-04 0:00,2022-01-04 0:00,2022-01-04 16:04,,102,Hannebury,2390,1296,29,Drive,Dartmouth,102 Hannebury Drive,40120164,,,,1,t,4,2,0,0,0,Exit Realty Metro,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
11411250,6bb1f26e,202129709,1,2,424900,481500,2022-01-04 0:00,2021-12-16 0:00,2021-12-22 0:00,2021-12-23 0:00,2021-12-23 8:36,,26,Highland,2200,1150,20,Crescent,Dartmouth,26 Highland Crescent,398628,,,,1,t,5,2,0,0,0,Royal LePage Atlantic,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
